scenario,ev_background_load_mbps,seed,traffic_class,qfi,five_qi,rule_precedence,latency_deadline_ms,pdr_target,tx_packets,rx_packets,lost_packets,tx_bytes,rx_bytes,pdr,mean_delay_ms,delay_p95_ms,deadline_violation_rate,deadline_penalized_mean_ms,throughput_mbps
baseline,35.0,42,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2993,2104,889,3244412,2280736,0.702974,1544.08,1545.25,1,1088.41,0.578462
baseline,35.0,42,TOTAL,-1,AGGREGATE,0,0,0,3794,2402,1392,4018790,2490844,0.633105,1528.49,1545.14,0.984449,1008.03,0.625506
baseline,35.0,43,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,186,172,14,70308,65016,0.924731,1481.93,1483.25,1,1374.15,0.0242111
baseline,35.0,43,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,79,521,698400,91956,0.131667,962.89,1483.25,0.903333,387.281,0.0123469
baseline,35.0,43,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,218750,174955,43795,268625000,214844740,0.799794,1398.14,1483.25,0,1118.23,27.9488
baseline,35.0,43,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2999,2181,818,3250916,2364204,0.727242,1482.17,1483.25,1,1080.62,0.60129
baseline,35.0,43,TOTAL,-1,AGGREGATE,0,0,0,3785,2432,1353,4019624,2521176,0.642536,1465.28,1483.25,0.984676,985.139,0.637848
baseline,35.0,44,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,200,177,23,75600,66906,0.885,1609.97,1610.75,1,1430.57,0.0248305
baseline,35.0,44,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,82,518,698400,95448,0.136667,1187.87,1609.75,0.913333,421.342,0.0125364
baseline,35.0,44,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,218750,161329,57421,268625000,198112012,0.737504,1533.64,1610.75,0,1131.07,25.719
baseline,35.0,44,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3003,2048,955,3255252,2220032,0.681985,1610.16,1611.25,1,1101.28,0.562041
baseline,35.0,44,TOTAL,-1,AGGREGATE,0,0,0,3803,2307,1496,4029252,2382386,0.606626,1595.13,1611.16,0.986327,1011.32,0.599408
baseline,35.0,45,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,203,188,15,76734,71064,0.926108,1482.05,1483.25,1,1376.23,0.0264941
baseline,35.0,45,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,92,508,698400,107088,0.153333,1036.27,1483.25,0.903333,412.895,0.0142827
baseline,35.0,45,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,218750,174926,43824,268625000,214809128,0.799662,1398.12,1483.25,0,1118.03,27.9442
baseline,35.0,45,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2999,2194,805,3250916,2378296,0.731577,1482.17,1483.25,1,1087,0.604567
baseline,35.0,45,TOTAL,-1,AGGREGATE,0,0,0,3802,2474,1328,4026050,2556448,0.65071,1465.58,1483.25,0.984745,996.064,0.645344
baseline,35.0,46,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,200,183,17,75600,69174,0.915,1482.03,1482.75,1,1360.31,0.0258431
baseline,35.0,46,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,90,510,698400,104760,0.15,1026.3,1483.25,0.903333,408.944,0.014066
baseline,35.0,46,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,218750,174920,43830,268625000,214801760,0.799634,1398.12,1483.25,0,1117.99,27.9433
baseline,35.0,46,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3004,2205,799,3256336,2390220,0.734021,1482.17,1483.25,1,1090.61,0.607463
baseline,35.0,46,TOTAL,-1,AGGREGATE,0,0,0,3804,2478,1326,4030336,2564154,0.65142,1465.61,1483.21,0.984753,997.269,0.647372
baseline,35.0,47,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,197,179,18,74466,67662,0.908629,1543.84,1544.75,1,1407.35,0.0251741
baseline,35.0,47,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,121,479,698400,140844,0.201667,1235.03,1543.75,0.901667,488.564,0.0218602
baseline,35.0,47,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,218750,168075,50675,268625000,206396100,0.768343,1464.48,1544.75,0,1125.22,26.8299
baseline,35.0,47,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3006,2097,909,3258504,2273148,0.697605,1544.07,1545.25,1,1080.17,0.576611
baseline,35.0,47,TOTAL,-1,AGGREGATE,0,0,0,3803,2397,1406,4031370,2481654,0.630292,1528.45,1545.14,0.984486,1003.78,0.623645
baseline,35.0,48,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,197,181,16,74466,68418,0.918782,1482.03,1483.25,1,1365.72,0.0255237
baseline,35.0,48,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,88,512,698400,102432,0.146667,1016.3,1483.25,0.903333,405.057,0.0136389
baseline,35.0,48,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,218750,174898,43852,268625000,214774744,0.799534,1398.14,1483.25,0,1117.86,27.9397
baseline,35.0,48,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2997,2233,764,3248748,2420572,0.745078,1482.18,1483.25,1,1106.89,0.615245
baseline,35.0,48,TOTAL,-1,AGGREGATE,0,0,0,3794,2502,1292,4021614,2591422,0.659462,1465.79,1483.25,0.984713,1009.34,0.654408
baseline,35.0,49,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,193,182,11,72954,68796,0.943005,1481.99,1482.75,1,1400.38,0.0258255
baseline,35.0,49,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,91,509,698400,105924,0.151667,1031.46,1483.25,0.905,410.939,0.0138504
baseline,35.0,49,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,218750,174893,43857,268625000,214768604,0.799511,1398.12,1483.25,0,1117.81,27.9389
baseline,35.0,49,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3011,2235,776,3263924,2422740,0.742278,1482.17,1483.25,1,1102.76,0.615669
baseline,35.0,49,TOTAL,-1,AGGREGATE,0,0,0,3804,2508,1296,4035278,2597460,0.659306,1465.81,1483.21,0.985016,1008.74,0.655345
baseline,35.0,50,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,203,182,21,76734,68796,0.896552,1819.48,1820.25,1,1636.43,0.0252253
baseline,35.0,50,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,51,549,698400,59364,0.085,1226.22,1819.75,0.908333,378.729,0.00968851
baseline,35.0,50,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,218750,143195,75555,268625000,175843460,0.654606,1744.9,1820.75,0,1142.22,22.7506
baseline,35.0,50,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3005,1862,1143,3257420,2018408,0.619634,1819.67,1820.75,1,1131.33,0.507806
baseline,35.0,50,TOTAL,-1,AGGREGATE,0,0,0,3808,2095,1713,4032554,2146568,0.550158,1805.21,1820.68,0.985557,1039.68,0.54272
baseline,40.0,1,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,215,191,24,81270,72198,0.888372,1710.85,1711.75,1,1525.45,0.0266063
baseline,40.0,1,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,59,541,698400,68676,0.0983333,1332.04,1711.25,0.915,401.484,0.00914003
baseline,40.0,1,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,152211,97789,307000000,186915108,0.608844,1651.98,1712.25,0,1005.8,24.2247
baseline,40.0,1,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2982,1788,1194,3232488,1938192,0.599598,1710.89,1712.25,1,1029.85,0.48941
baseline,40.0,1,TOTAL,-1,AGGREGATE,0,0,0,3797,2038,1759,4012158,2079066,0.53674,1699.92,1712.17,0.986568,958.62,0.525157
baseline,40.0,2,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,189,172,17,71442,65016,0.910053,1482.13,1483.25,1,1353.32,0.0242732
baseline,40.0,2,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,54,546,698400,62856,0.09,1022.23,1483.25,0.911667,365.001,0.00821895
baseline,40.0,2,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175129,74871,307000000,215058412,0.700516,1424.82,1483.25,0,998.11,27.9766
baseline,40.0,2,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2981,2011,970,3231404,2179924,0.674606,1482.27,1483.25,1,1003.2,0.553964
baseline,40.0,2,TOTAL,-1,AGGREGATE,0,0,0,3770,2237,1533,4001246,2307796,0.593369,1471.16,1483.25,0.985942,919.186,0.586457
baseline,40.0,3,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,210,181,29,79380,68418,0.861905,1610.1,1611.25,1,1394.65,0.0254406
baseline,40.0,3,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,70,530,698400,81480,0.116667,1280.12,1609.75,0.915,414.347,0.0107547
baseline,40.0,3,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,161532,88468,307000000,198361296,0.646128,1552.65,1610.75,0,1003.21,25.7501
baseline,40.0,3,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2998,1830,1168,3249832,1983720,0.610407,1610.2,1611.25,1,986.772,0.502111
baseline,40.0,3,TOTAL,-1,AGGREGATE,0,0,0,3808,2081,1727,4027612,2133618,0.546481,1599.09,1611.2,0.986607,919.073,0.538307
baseline,40.0,4,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,209,183,26,79002,69174,0.875598,1482.11,1483.25,1,1303.95,0.025863
baseline,40.0,4,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,53,547,698400,61692,0.0883333,1013.7,1483.25,0.911667,363.043,0.00806655
baseline,40.0,4,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175115,74885,307000000,215041220,0.70046,1424.86,1483.25,0,998.055,27.9744
baseline,40.0,4,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3012,2024,988,3265008,2194016,0.671979,1482.28,1483.25,1,999.339,0.557864
baseline,40.0,4,TOTAL,-1,AGGREGATE,0,0,0,3821,2260,1561,4042410,2324882,0.591468,1471.27,1483.25,0.986129,916.085,0.591794
baseline,40.0,5,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,196,184,12,74088,69552,0.938776,1482.09,1483.25,1,1394.41,0.0259407
baseline,40.0,5,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,62,538,698400,72168,0.103333,1081.43,1483.25,0.911667,380.748,0.00940559
baseline,40.0,5,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175154,74846,307000000,215089112,0.700616,1424.81,1483.25,0,998.247,27.9797
baseline,40.0,5,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2987,1972,1015,3237908,2137648,0.660194,1482.26,1483.25,1,981.979,0.543221
baseline,40.0,5,TOTAL,-1,AGGREGATE,0,0,0,3783,2218,1565,4010396,2279368,0.586307,1471.04,1483.25,0.98599,907.99,0.578567
baseline,40.0,6,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,197,175,22,74466,66150,0.888325,1482.19,1483.25,1,1322.25,0.024914
baseline,40.0,6,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,66,534,698400,76824,0.11,1105.99,1483.25,0.911667,388.659,0.0100126
baseline,40.0,6,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175098,74902,307000000,215020344,0.700392,1424.84,1483.25,0,997.948,27.9717
baseline,40.0,6,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2994,2032,962,3245496,2202688,0.678691,1482.26,1483.25,1,1009.21,0.559927
baseline,40.0,6,TOTAL,-1,AGGREGATE,0,0,0,3791,2273,1518,4018362,2345662,0.599578,1471.33,1483.25,0.98602,927.263,0.594854
baseline,40.0,7,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,208,186,22,78624,70308,0.894231,1482.09,1483.25,1,1330.62,0.0262043
baseline,40.0,7,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,64,536,698400,74496,0.106667,1093.99,1483.25,0.911667,384.692,0.00982124
baseline,40.0,7,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175147,74853,307000000,215080516,0.700588,1424.82,1483.25,0,998.209,27.9795
baseline,40.0,7,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2984,1977,1007,3234656,2143068,0.662534,1482.25,1483.25,1,985.418,0.544763
baseline,40.0,7,TOTAL,-1,AGGREGATE,0,0,0,3792,2227,1565,4011680,2287872,0.587289,1471.08,1483.25,0.986023,909.301,0.580789
baseline,40.0,8,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,200,184,16,75600,69552,0.92,1482.11,1482.75,1,1367.54,0.0259117
baseline,40.0,8,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,71,529,698400,82644,0.118333,1132.37,1483.25,0.91,398.497,0.0111152
baseline,40.0,8,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175150,74850,307000000,215084200,0.7006,1424.87,1483.25,0,998.262,27.9798
baseline,40.0,8,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2990,1964,1026,3241160,2128976,0.656856,1482.25,1483.25,1,977.056,0.541215
baseline,40.0,8,TOTAL,-1,AGGREGATE,0,0,0,3790,2219,1571,4015160,2281172,0.585488,1471.04,1483.21,0.985752,906.069,0.578242
baseline,40.0,9,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,209,180,29,79002,68040,0.861244,1819.57,1820.75,1,1574.03,0.0250711
baseline,40.0,9,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,55,545,698400,64020,0.0916667,1420.8,1819.75,0.915,402.74,0.00849078
baseline,40.0,9,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,143420,106580,307000000,176119760,0.57368,1758.64,1820.75,0,1008.9,22.7863
baseline,40.0,9,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2998,1605,1393,3249832,1739820,0.535357,1819.74,1820.75,1,978.856,0.437511
baseline,40.0,9,TOTAL,-1,AGGREGATE,0,0,0,3807,1840,1967,4027234,1871880,0.48332,1807.8,1820.72,0.986604,920.732,0.471073
baseline,40.0,10,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,214,190,24,80892,71820,0.88785,1482.15,1483.25,1,1321.53,0.0268159
baseline,40.0,10,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,68,532,698400,79152,0.113333,1116.89,1483.25,0.91,392.581,0.0106098
baseline,40.0,10,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175136,74864,307000000,215067008,0.700544,1424.86,1483.25,0,998.175,27.9778
baseline,40.0,10,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3005,1982,1023,3257420,2148488,0.659567,1482.25,1483.25,1,981.048,0.54608
baseline,40.0,10,TOTAL,-1,AGGREGATE,0,0,0,3819,2240,1579,4036712,2299460,0.586541,1471.15,1483.25,0.98586,907.673,0.583506
baseline,40.0,11,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,191,170,21,72198,64260,0.890052,1482.14,1483.25,1,1324.68,0.0240044
baseline,40.0,11,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,62,538,698400,72168,0.103333,1081.56,1483.25,0.91,380.761,0.00965732
baseline,40.0,11,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175150,74850,307000000,215084200,0.7006,1424.85,1483.25,0,998.248,27.98
baseline,40.0,11,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2989,1979,1010,3240076,2145236,0.662094,1482.26,1483.25,1,984.776,0.54515
baseline,40.0,11,TOTAL,-1,AGGREGATE,0,0,0,3780,2211,1569,4010674,2281664,0.584921,1471.02,1483.25,0.985714,906.075,0.578811
baseline,40.0,12,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,215,198,17,81270,74844,0.92093,1482.14,1483.25,1,1368.9,0.028055
baseline,40.0,12,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,72,528,698400,83808,0.12,1137.41,1483.25,0.911667,400.49,0.0109226
baseline,40.0,12,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175132,74868,307000000,215062096,0.700528,1424.85,1483.25,0,998.148,27.9771
baseline,40.0,12,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2987,1979,1008,3237908,2145236,0.662538,1482.26,1483.25,1,985.429,0.545392
baseline,40.0,12,TOTAL,-1,AGGREGATE,0,0,0,3802,2249,1553,4017578,2303888,0.591531,1471.21,1483.25,0.98606,914.804,0.58437
baseline,40.0,13,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,214,189,25,80892,71442,0.883178,1482.14,1483.25,1,1314.83,0.0267748
baseline,40.0,13,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,62,538,698400,72168,0.103333,1081.54,1483.25,0.911667,380.759,0.00940559
baseline,40.0,13,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175154,74846,307000000,215089112,0.700616,1424.86,1483.25,0,998.278,27.9806
baseline,40.0,13,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3013,1968,1045,3266092,2133312,0.65317,1482.27,1483.25,1,971.644,0.542205
baseline,40.0,13,TOTAL,-1,AGGREGATE,0,0,0,3827,2219,1608,4045384,2276922,0.579828,1471.06,1483.25,0.986151,898.195,0.578386
baseline,40.0,14,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,207,166,41,78246,62748,0.801932,2482.68,2483.75,1,2000.84,0.022447
baseline,40.0,14,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,50,550,698400,58200,0.0833333,2030.3,2483.25,0.918333,444.191,0.00757282
baseline,40.0,14,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,106082,143918,307000000,130268696,0.424328,2398.8,2483.75,0,1017.88,16.6748
baseline,40.0,14,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3002,1318,1684,3254168,1428712,0.439041,2482.84,2484.25,1,1095.68,0.352338
baseline,40.0,14,TOTAL,-1,AGGREGATE,0,0,0,3809,1534,2275,4030814,1549660,0.40273,2468.07,2484.16,0.987136,1042.24,0.382358
baseline,40.0,15,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,194,172,22,73332,65016,0.886598,1482.19,1483.25,1,1319.78,0.024215
baseline,40.0,15,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,60,540,698400,69840,0.1,1068.46,1483.25,0.91,376.846,0.00928367
baseline,40.0,15,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175182,74818,307000000,215123496,0.700728,1424.87,1483.25,0,998.444,27.9851
baseline,40.0,15,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2987,1944,1043,3237908,2107296,0.65082,1482.27,1483.25,1,968.184,0.535534
baseline,40.0,15,TOTAL,-1,AGGREGATE,0,0,0,3781,2176,1605,4009640,2242152,0.575509,1470.86,1483.25,0.985718,892.386,0.569032
baseline,40.0,16,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,205,188,17,77490,71064,0.917073,1482.16,1483.25,1,1363.39,0.026645
baseline,40.0,16,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,65,535,698400,75660,0.108333,1100.08,1483.25,0.91,386.676,0.0100743
baseline,40.0,16,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175172,74828,307000000,215111216,0.700688,1424.85,1483.25,0,998.377,27.9835
baseline,40.0,16,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3008,1945,1063,3260672,2108380,0.646609,1482.26,1483.25,1,961.978,0.535809
baseline,40.0,16,TOTAL,-1,AGGREGATE,0,0,0,3813,2198,1615,4036562,2255104,0.576449,1470.95,1483.25,0.985838,893.032,0.572528
baseline,40.0,17,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,206,185,21,77868,69930,0.898058,1482.07,1483.25,1,1336.09,0.0261928
baseline,40.0,17,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,61,539,698400,71004,0.101667,1075.64,1483.25,0.911667,378.857,0.00936079
baseline,40.0,17,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175139,74861,307000000,215070692,0.700556,1424.92,1483.25,0,998.238,27.9773
baseline,40.0,17,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3003,1985,1018,3255252,2151740,0.661006,1482.26,1483.25,1,983.172,0.546854
baseline,40.0,17,TOTAL,-1,AGGREGATE,0,0,0,3809,2231,1578,4031520,2292674,0.585718,1471.13,1483.25,0.986086,907.065,0.582408
baseline,40.0,18,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,213,188,25,80514,71064,0.882629,1482.13,1483.25,1,1314.04,0.0265027
baseline,40.0,18,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,67,533,698400,77988,0.111667,1111.54,1483.25,0.911667,390.622,0.0102983
baseline,40.0,18,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175112,74888,307000000,215037536,0.700448,1424.84,1483.25,0,998.026,27.9739
baseline,40.0,18,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3016,2011,1005,3269344,2179924,0.666777,1482.27,1483.25,1,991.674,0.553991
baseline,40.0,18,TOTAL,-1,AGGREGATE,0,0,0,3829,2266,1563,4048258,2328976,0.591799,1471.29,1483.25,0.986158,915.422,0.590792
baseline,40.0,19,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,207,183,24,78246,69174,0.884058,1482.04,1483.25,1,1316.01,0.0258999
baseline,40.0,19,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,63,537,698400,73332,0.105,1087.67,1483.25,0.91,382.705,0.00971581
baseline,40.0,19,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175143,74857,307000000,215075604,0.700572,1424.82,1483.25,0,998.19,27.9789
baseline,40.0,19,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3002,1981,1021,3254168,2147404,0.659893,1482.26,1483.25,1,981.535,0.545926
baseline,40.0,19,TOTAL,-1,AGGREGATE,0,0,0,3809,2227,1582,4030814,2289910,0.584668,1471.08,1483.25,0.985823,905.383,0.581542
baseline,40.0,20,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,208,184,24,78624,69552,0.884615,1543.98,1545.25,1,1371.6,0.0260128
baseline,40.0,20,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,120,480,698400,139680,0.2,1344.98,1543.75,0.908333,508.997,0.0212267
baseline,40.0,20,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,168266,81734,307000000,206630648,0.673064,1486.79,1545.25,0,1000.7,26.8604
baseline,40.0,20,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2999,1878,1121,3250916,2035752,0.626209,1544.2,1545.25,1,970.729,0.516425
baseline,40.0,20,TOTAL,-1,AGGREGATE,0,0,0,3807,2182,1625,4027940,2244984,0.573155,1533.23,1545.17,0.985553,919.86,0.563665
baseline,40.0,21,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,201,179,22,75978,67662,0.890547,1482.07,1483.25,1,1325.32,0.0252593
baseline,40.0,21,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,71,529,698400,82644,0.118333,1132.18,1483.25,0.91,398.475,0.0109496
baseline,40.0,21,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175134,74866,307000000,215064552,0.700536,1424.82,1483.25,0,998.139,27.9774
baseline,40.0,21,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3018,1984,1034,3271512,2150656,0.657389,1482.25,1483.25,1,977.839,0.546787
baseline,40.0,21,TOTAL,-1,AGGREGATE,0,0,0,3819,2234,1585,4045890,2300962,0.58497,1471.11,1483.25,0.98586,905.104,0.582996
baseline,40.0,22,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,203,186,17,76734,70308,0.916256,1482.08,1483.25,1,1362.16,0.0262532
baseline,40.0,22,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,59,541,698400,68676,0.0983333,1061.18,1483.25,0.911667,374.849,0.00896538
baseline,40.0,22,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,175167,74833,307000000,215105076,0.700668,1424.86,1483.25,0,998.351,27.9827
baseline,40.0,22,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,2978,1957,1021,3228152,2121388,0.657152,1482.24,1483.25,1,977.488,0.539346
baseline,40.0,22,TOTAL,-1,AGGREGATE,0,0,0,3781,2202,1579,4003286,2260372,0.582386,1470.95,1483.25,0.985983,902.509,0.574565
baseline,40.0,23,ALERT_TOTAL,1,DEFAULT_QOS_FLOW,50,50,0.99,204,179,25,77112,67662,0.877451,1610.17,1611.75,1,1418.97,0.0252664
baseline,40.0,23,DIAG_TOTAL,1,DEFAULT_QOS_FLOW,90,300,0.95,600,61,539,698400,71004,0.101667,1231.73,1609.75,0.916667,394.726,0.00934116
baseline,40.0,23,EV_BACKGROUND_TOTAL,1,DEFAULT_QOS_FLOW,255,0,0,250000,161534,88466,307000000,198363752,0.646136,1552.7,1610.75,0,1003.25,25.7504
baseline,40.0,23,FAULT_TOTAL,1,DEFAULT_QOS_FLOW,10,10,0.9999,3008,1838,1170,3260672,1992392,0.611037,1610.22,1611.25,1,987.796,0.504426
baseline,40.0,23,TOTAL,-1,AGGREGATE,0,0,0,3812,2078,1734,4036184,2131058,0.545121,1599.11,1611.25,0.986884,917.522,0.539033
