scenario,ev_background_load_mbps,traffic_class,n_seeds,qfi,five_qi,rule_precedence,latency_deadline_ms,pdr_target,pdr_mean,pdr_ci_low,pdr_ci_high,pdr_sd,deadline_violation_rate_mean,deadline_violation_rate_ci_low,deadline_violation_rate_ci_high,deadline_violation_rate_sd,deadline_penalized_mean_ms_mean,deadline_penalized_mean_ms_ci_low,deadline_penalized_mean_ms_ci_high,deadline_penalized_mean_ms_sd,mean_delay_ms_mean,mean_delay_ms_ci_low,mean_delay_ms_ci_high,mean_delay_ms_sd,delay_p95_ms_mean,delay_p95_ms_ci_low,delay_p95_ms_ci_high,delay_p95_ms_sd,throughput_mbps_mean,throughput_mbps_ci_low,throughput_mbps_ci_high,throughput_mbps_sd
slicing,28.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.934047,2.908803,2.9694352,0.11291308199998212,2.934047,2.9084327999999995,2.9696911999999998,0.11291308199998212,4.26,4.25,4.28,0.07071067811865475,0.030794088,0.030460328,0.031130913999999996,0.0012145856573485192
slicing,28.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.614999946,0.543633272,0.6825333400000001,0.2508579623636445,0.73029994,0.7031332799999999,0.7590332399999999,0.10084596588360055,563.94676,545.97358,580.6138400000001,63.18059017643999,893.1526200000001,746.8350799999998,1135.65892,759.5845211652166,1772.869,1553.93,2154.537,1233.8441707289605,0.056819505,0.05066858600000001,0.062670446,0.0221412255308136
slicing,28.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.93319498,0.8896174000000001,0.96583002,0.14109164160428295,0.0,0.0,0.0,0.0,993.92186,937.4201400000001,1052.92626,212.26668513693056,1201.8442599999998,1003.81744,1499.6748,958.5884556438948,1817.971,1591.94,2211.163,1292.185638638296,26.0593644,24.819969199999996,26.986481999999995,4.000607448633504
slicing,28.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,6.72494e-06,0.0,2.017482e-05,4.7552506770726614e-05,3.053068,2.9654933999999997,3.1858789999999995,0.42063682357461146,3.053068,2.9656576,3.1862728,0.42063682357461146,4.31,4.25,4.43,0.4242640687119285,0.86728402,0.8662765400000001,0.86825672,0.0036139087013416196
slicing,28.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.93925366,0.9281492200000001,0.9496244399999998,0.03960403532295204,0.11522476,0.1109335,0.1198021,0.01594713668440264,91.540222,88.72028200000001,94.15763000000001,9.979876454355534,77.280746,71.481644,82.45459999999999,19.935237871824057,160.891382,146.84192000000002,174.039286,49.82479163013533,0.95489766,0.94829222,0.96084142,0.022816696541921273
slicing,28.5,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9407818,2.9135508,2.9779679999999997,0.12035016649030816,2.9407818,2.9138587999999994,2.9780472,0.12035016649030816,4.27,4.25,4.31,0.1414213562373095,0.03079406,0.030456419999999998,0.031120706,0.0012147084961472217
slicing,28.5,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.48549993399999997,0.43549994000000003,0.533166634,0.17965047335134038,0.82663338,0.8153667600000002,0.8386667200000001,0.04293441054316907,545.74668,531.1416800000001,559.1154000000001,51.02827165743015,957.2151600000001,814.0341000000001,1194.97146,741.9897943163963,1805.4389999999999,1589.17,2193.837,1226.382122146025,0.0450420596,0.040558746799999996,0.04931307,0.015959616487788215
slicing,28.5,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.91723762,0.8735418799999999,0.94998054,0.13878013084142435,0.0,0.0,0.0,0.0,1109.663,1073.2233999999999,1148.6317999999999,138.47387772885293,1339.0116,1154.1908,1627.471,916.9895273506984,1821.261,1595.85,2213.533,1291.5333822548184,26.0710536,24.8074588,27.012537999999996,4.005241551671989
slicing,28.5,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,1.340496e-05,0.0,3.353486e-05,6.633773595650595e-05,3.0516305999999997,2.9641281999999993,3.1873229999999997,0.418475979460407,3.0516305999999997,2.9645974,3.1847073999999997,0.418475979460407,4.31,4.25,4.43,0.4242640687119285,0.86728606,0.8662942199999999,0.86828502,0.0036157512636253238
slicing,28.5,TOTAL,50,-1,AGGREGATE,0,0,0,0.9188246999999999,0.9106517599999999,0.9263470999999999,0.02837211182550174,0.13042694000000002,0.12861551999999998,0.13234169999999998,0.006825632237771538,88.66861399999999,86.43823599999997,90.84017200000002,8.106750152754664,69.574516,65.17353999999999,73.600398,15.332131377858138,135.545108,125.138904,145.43135800000002,36.76470337442872,0.9431221999999999,0.9383187199999999,0.9475506800000001,0.01675787062480048
slicing,29.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9451168,2.919664000000001,2.9827274,0.11639980220265124,2.9451168,2.9192294,2.9830086000000007,0.11639980220265124,4.25,4.22,4.28,0.10101525445522107,0.030793982,0.030466704,0.031116469999999997,0.0012146128735224778
slicing,29.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.39553329400000004,0.356333294,0.43116664,0.13546319846412147,0.85643344,0.8494334600000002,0.8638667999999998,0.026311455754573852,520.35996,507.80266000000006,532.39274,44.85024428525833,996.1460000000001,853.9089,1238.42776,739.2700265299493,1809.369,1593.0,2185.657,1225.541089115834,0.0367216994,0.0333224694,0.039782701999999996,0.011974492577765321
slicing,29.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.90170562,0.8596962200000001,0.9337420800000001,0.13649172485492686,0.0,0.0,0.0,0.0,1170.7236,1145.3106,1198.0511999999999,96.41562412042258,1423.0462,1249.508,1706.8988,893.9543527813341,1822.691,1596.95,2215.813,1291.218593299621,26.0792256,24.8738472,27.016674,4.008273986810211
slicing,29.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,6.68002e-06,0.0,2.004006e-05,4.7234874404617616e-05,3.0540748000000004,2.9668584,3.1868578000000003,0.41958831339749575,3.0540748000000004,2.9667118,3.1859594,0.41958831339749575,4.31,4.25,4.43,0.4242640687119285,0.86728546,0.86628872,0.8682623600000001,0.0036163213590383178
slicing,29.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.9046307,0.8985837,0.9102376,0.021406921617856713,0.13512259999999998,0.13400600000000001,0.13632574,0.0042026904696483985,84.664332,82.661908,86.627386,7.1771234318845405,61.717376,58.165783999999995,64.939988,12.461828753200958,114.223884,106.28743200000001,121.60813000000002,27.403315875834426,0.9348012,0.93105688,0.9381963599999998,0.012992220011080736
slicing,29.5,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.947396,2.9207248,2.9848712,0.1165102732616751,2.947396,2.9209861999999998,2.9847075999999992,0.1165102732616751,4.26,4.25,4.28,0.07071067811865475,0.030793973999999998,0.030463286000000003,0.031119968,0.001214749547010932
slicing,29.5,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.348133374,0.316200048,0.37763332,0.11178141130063239,0.8725,0.8677999399999998,0.8778000599999999,0.018255175393653747,519.38488,506.67544000000004,531.5905200000001,45.1482791814542,1058.4046,918.96212,1295.9232200000001,732.3002130444445,1811.009,1595.32,2196.867,1225.140271839373,0.0323347294,0.029433324799999997,0.0349055548,0.00998243741013889
slicing,29.5,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.88657314,0.8452078599999999,0.91819504,0.13423370569880375,0.0,0.0,0.0,0.0,1204.1442,1185.4966,1224.0711999999999,70.26159786868803,1479.8992,1311.8254000000002,1760.4468,879.4787770892299,1822.961,1597.54,2224.333,1291.0893674031354,26.084105599999997,24.8127028,27.034678,4.010142073468811
slicing,29.5,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,6.72494e-06,0.0,2.017482e-05,4.7552506770726614e-05,3.0521548000000003,2.9638978,3.1843426,0.4201982752649913,3.0521548000000003,2.964372,3.1844446,0.4201982752649913,4.31,4.25,4.43,0.4242640687119285,0.8672808999999999,0.8662913000000002,0.8682692999999999,0.003620315925158909
slicing,29.5,TOTAL,50,-1,AGGREGATE,0,0,0,0.8971543599999999,0.8921255400000001,0.9017968000000002,0.01766690567683785,0.13765744,0.13687424,0.13851494,0.002973847251611685,84.510748,82.527572,86.48977599999998,7.249901852122143,59.625672,56.380646000000006,62.74976600000001,11.655760157580316,102.591444,96.11204400000001,108.44446400000001,22.284767047627042,0.93040956,0.92722664,0.93332232,0.011041600433314891
slicing,30.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9417142000000003,2.915516,2.9791368,0.11861022351726824,2.9417142000000003,2.915428199999999,2.9793378,0.11861022351726824,4.25,4.22,4.28,0.10101525445522107,0.030794000000000002,0.03046313,0.031123942,0.0012147618474921116
slicing,30.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.305533334,0.278966582,0.33050003399999994,0.09560494086701776,0.8847666200000001,0.88163324,0.8883332600000001,0.012302847063710945,505.84664,493.19764,517.9737799999999,45.0121747157729,1093.11666,959.05402,1323.44594,733.5043257558021,1820.6989999999998,1594.88,2224.257,1292.6669234369538,0.0284695948,0.025941043599999998,0.030711156000000003,0.008622019179462153
slicing,30.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.87192598,0.83209002,0.9029810200000001,0.1320335589080987,0.0,0.0,0.0,0.0,1220.2862,1205.9056,1236.0016,54.3646598853426,1519.2026,1353.3713999999998,1795.0952,870.0485228265684,1823.011,1596.15,2228.5330000000004,1291.1501169179928,26.087400600000002,24.8396064,27.041672,4.012507607191929
slicing,30.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,2.012992e-05,0.0,5.3709739999999994e-05,0.00010532219847276416,3.0508664,2.9626642000000003,3.1944714000000003,0.422486710732964,3.0508664,2.9625304,3.1856634,0.422486710732964,4.31,4.25,4.43,0.4242640687119285,0.86728232,0.8662982799999999,0.86827998,0.0036168925857900155
slicing,30.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.8904321199999999,0.88608498,0.89437284,0.015128735905810348,0.13960316,0.1390556,0.14020944,0.0020829563895618007,82.370892,80.37706800000001,84.28887800000001,7.175858694711407,55.436986,52.145556000000006,58.370586,11.322372086254537,91.464076,85.91789000000003,96.59254400000002,19.343604612088203,0.92654588,0.9237344599999999,0.9290669,0.009868968611496038
slicing,31.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9426286,2.918657,2.9761275999999994,0.10714308580947024,2.9426286,2.9182377999999995,2.9758983999999997,0.10714308580947024,4.24,4.2,4.27,0.12330483215451478,0.030793906,0.030454624,0.031132014,0.0012146523390078098
slicing,31.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.24119990000000002,0.2242999,0.2565999,0.05963986320843139,0.89489994,0.89269992,0.8972999399999999,0.008481078662649036,475.52891999999997,467.6589,483.98536,29.52934749401078,1137.11694,1002.84508,1368.4369599999998,721.5016737802417,1819.539,1595.13,2205.7070000000003,1282.1062022333026,0.0225387906,0.020968813200000005,0.0239881442,0.005599929651183643
slicing,31.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.84398506,0.8038783600000001,0.87360058,0.12785052213942208,0.0,0.0,0.0,0.0,1222.1018000000001,1211.0675999999999,1232.6916,40.006461809185225,1565.4707999999998,1404.261,1827.0244,859.9695975400667,1823.0610000000001,1597.3,2228.323,1291.139145953396,26.0932586,24.8521404,27.036544000000003,4.013371705099073
slicing,31.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,1.340496e-05,0.0,3.353486e-05,6.633773595650595e-05,3.053566,2.9653248000000003,3.1870658000000005,0.4211138982193171,3.053566,2.9658924,3.1878367999999995,0.4211138982193171,4.31,4.25,4.43,0.4242640687119285,0.86728368,0.8662670399999999,0.8682725599999999,0.003617041470255915
slicing,31.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.88028514,0.87762072,0.8827236,0.009449728755442074,0.14119658,0.14079890000000003,0.14162396000000002,0.0015152071602151775,77.592576,76.3493,79.023354,4.90857690734602,47.310598,45.468392,49.100404,6.5771062196599654,74.871856,71.75020599999999,78.043748,11.469488704743055,0.9206164,0.9185820800000001,0.92249526,0.007107535053069553
slicing,32.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9583656,2.9351024,2.9918382,0.10542795592464542,2.9583656,2.9354312,2.9919401999999997,0.10542795592464542,4.26,4.25,4.28,0.07071067811865475,0.030793898,0.030454049999999996,0.031123724000000005,0.0012145017499403461
slicing,32.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.20653342,0.19306669999999998,0.21890010000000001,0.046808426340707816,0.89786678,0.89596676,0.8999334999999999,0.0072846696458090275,460.31158000000005,452.11738,469.40511999999995,31.95539177595377,1175.37272,1040.40996,1400.94692,724.7113056206656,1819.901,1595.99,2210.7430000000004,1282.568553384821,0.0194553256,0.0181515004,0.020667586199999997,0.00463520596679554
slicing,32.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.8177126,0.7793919000000001,0.8464334000000001,0.12388903709977814,0.0,0.0,0.0,0.0,1206.45,1196.2454,1214.8754,34.86644290455118,1591.7078,1431.5498,1868.1814,854.8618220944558,1823.0510000000002,1597.52,2225.113,1291.1413355699472,26.0963108,24.853704799999996,27.042064,4.0158750135486345
slicing,32.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,6.68002e-06,0.0,2.004006e-05,4.7234874404617616e-05,3.0493704000000004,2.9617418,3.1811122,0.42193321035424164,3.0493704000000004,2.9619832000000006,3.1836421999999995,0.42193321035424164,4.31,4.25,4.43,0.4242640687119285,0.8672840399999999,0.8662915999999999,0.8682767000000001,0.003619414830142165
slicing,32.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.87481514,0.8726272,0.87673408,0.007447073480836592,0.14165914000000002,0.14130732000000001,0.14203184,0.0013198607689403276,75.18794799999999,73.887146,76.737456,5.2949605234596335,42.999053999999994,41.205701999999995,44.82059399999999,6.53551333665192,65.594424,62.92706200000001,68.63993599999999,10.34687700777902,0.91753326,0.9156911600000001,0.91920056,0.006373533837996139
slicing,33.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.951463,2.9251009999999997,2.9878638,0.11625331240837128,2.951463,2.9251259999999997,2.9873650000000005,0.11625331240837128,4.24,4.21,4.27,0.12330483215451478,0.030793972,0.030463622,0.031130425999999996,0.0012149068263661294
slicing,33.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.161866666,0.15270005199999998,0.17053327199999999,0.03213249173792789,0.9005333600000001,0.89896662,0.9022667399999998,0.006055669041586111,423.51554000000004,412.9919399999999,435.97996000000006,42.33644622916162,1143.69068,1000.94956,1376.1966400000001,746.3542473017794,1819.511,1596.18,2215.803,1282.6991085164032,0.015298856199999999,0.014305611200000002,0.016338665999999998,0.003705941289170008
slicing,33.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.7930539400000001,0.7556811999999999,0.82058782,0.12018064253250994,0.0,0.0,0.0,0.0,1184.10722,1173.8404799999998,1191.4255999999998,32.68075273737165,1608.7486,1451.9207999999999,1870.7468000000001,851.9079912042098,1823.151,1597.29,2229.003,1291.121466822861,26.1004908,24.8890416,27.052473999999997,4.015975696638004
slicing,33.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,1.340496e-05,0.0,3.353486e-05,6.633773595650595e-05,3.0544626,2.9665611999999997,3.1875038,0.42035844454130294,3.0544626,2.9662262,3.191325,0.42035844454130294,4.31,4.25,4.43,0.4242640687119285,0.86728284,0.8663173599999999,0.8682723400000001,0.003615956544122129
slicing,33.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.86776868,0.86634236,0.86915434,0.005147511007174203,0.14208505999999999,0.14178166,0.14240436,0.0011505917272678192,69.38688,67.691516,71.450348,6.954809483415936,34.239686,32.221126,36.661553999999995,8.10531182041299,53.511732,50.98506999999999,56.91164800000001,10.847062372684794,0.9133757199999999,0.9118010200000001,0.9149374200000001,0.0056424028643181166
slicing,34.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9461002,2.9192631999999996,2.9838818,0.11737402767830955,2.9461002,2.9197749999999996,2.9830388,0.11737402767830955,4.25,4.22,4.28,0.10101525445522107,0.030793944,0.030469074000000002,0.031124898,0.0012148016557950723
slicing,34.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.145666726,0.13743342,0.154166726,0.030235310424199014,0.90326678,0.90190018,0.9047667800000001,0.005150326767085265,416.06292,404.59796,429.58922000000007,45.98582689101733,1166.5957799999999,1022.55906,1410.17586,752.1009636966843,1819.3110000000001,1596.19,2228.973,1282.5790524743175,0.0138314896,0.012921452200000001,0.014870996400000001,0.0036002135409574964
slicing,34.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.7697759999999999,0.7337787400000001,0.7970834600000001,0.11666068563862236,0.0,0.0,0.0,0.0,1158.89626,1148.5493800000002,1165.7540000000001,31.546101841920443,1620.726,1464.0741999999998,1887.1338,850.0588380980292,1823.161,1596.17,2219.2729999999997,1291.1232517277506,26.101466799999997,24.851915199999997,27.060578,4.017769669885876
slicing,34.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0523962,2.9649944,3.185415800000001,0.4203329078285838,3.0523962,2.964556,3.1868055999999996,0.4203329078285838,4.31,4.25,4.43,0.4242640687119285,0.86728808,0.8663178599999999,0.86827936,0.003620780899198407
slicing,34.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.86521312,0.8638729999999998,0.86658574,0.004846256618235968,0.14250568,0.14223568000000003,0.14278882,0.0010071155911202804,68.209264,66.359628,70.460398,7.526092848238732,32.08761,29.823482,34.790402,8.970729279826626,49.024409999999996,46.30639599999999,52.676554,11.820772455978517,0.9119135799999999,0.91036918,0.91346122,0.005526611908515643
slicing,35.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9368912,2.9117888,2.9730126,0.11654287815010493,2.9368912,2.9119742000000004,2.9737346000000002,0.11654287815010493,4.27,4.25,4.31,0.1414213562373095,0.030793866,0.030459278,0.03112242,0.0012144360410495068
slicing,35.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.135966672,0.12729999,0.145266652,0.03252435959205158,0.9056331799999999,0.9045998200000003,0.9068331399999998,0.00408094888770754,413.33816,400.7338,428.64808,50.50260574338552,1196.7652,1049.7506199999998,1439.4819199999997,770.3660535925208,1821.4089999999999,1594.41,2216.717,1292.7276023377542,0.012965887600000002,0.0120359474,0.014045076599999998,0.0037453783651716904
slicing,35.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.74780788,0.7130826200000001,0.7741517800000001,0.1133305046240978,0.0,0.0,0.0,0.0,1132.70418,1122.92094,1139.0102,30.7837308102769,1629.6426000000001,1473.2181999999998,1891.8952,848.856067299434,1823.181,1595.64,2217.883,1291.1188469019844,26.1028686,24.8773092,27.057374,4.016563234427555
slicing,35.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,6.68002e-06,0.0,2.004006e-05,4.7234874404617616e-05,3.052309,2.9646642,3.1857568000000005,0.41853011915243943,3.052309,2.9648347999999998,3.1857524,0.41853011915243943,4.31,4.25,4.43,0.4242640687119285,0.8672837800000001,0.8662887,0.86827422,0.003620648319946951
slicing,35.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.8636835399999999,0.8623202999999999,0.86512536,0.005179769312529311,0.1428844,0.14264514,0.14314364,0.0008821164252835927,67.780176,65.727216,70.284082,8.239836821486113,31.105794,28.527736,34.099168000000006,10.051337385020677,46.313144,43.158041999999995,50.382459999999995,13.275934368103352,0.91104354,0.9095202600000001,0.91255398,0.005585088712539745
slicing,40.0,ALERT_TOTAL,50,3,GBR_GAMING,50,50,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9474998,2.9238541999999996,2.9828503999999993,0.11063649212513518,2.9474998,2.9235514,2.9826022,0.11063649212513518,4.26,4.25,4.28,0.07071067811865475,0.030793966,0.030461242000000003,0.031134768,0.0012146472345214523
slicing,40.0,DIAG_TOTAL,50,1,DEFAULT_QOS_FLOW,90,300,0.95,0.10730003399999999,0.09876672600000001,0.11730000199999999,0.03363106569341719,0.91156678,0.9109000999999999,0.9123334399999998,0.002573482523265118,400.88620000000003,388.51723999999996,414.8869,48.467332631876694,1286.4758,1143.4704,1516.2174000000002,740.0743615949435,1821.621,1594.26,2220.893,1288.5920866292288,0.0102788612,0.0092975674,0.011432045200000001,0.0039250750473197845
slicing,40.0,EV_BACKGROUND_TOTAL,50,1,DEFAULT_QOS_FLOW,255,0,0,0.6543971999999999,0.6237837600000001,0.67750664,0.09918197949965199,0.0,0.0,0.0,0.0,1007.2407000000001,998.7168999999999,1012.0663999999998,27.952715030229616,1653.5626000000002,1497.4092,1923.7188000000003,846.5881557910878,1823.3010000000002,1598.81,2226.243,1291.1038986033523,26.104953799999997,24.8846056,27.057298,4.018607124379012
slicing,40.0,FAULT_TOTAL,50,4,DGBR_DISCRETE_AUT_LARGE,10,10,0.9999,1.0,1.0,1.0,0.0,1.34499e-05,0.0,4.03497e-05,9.510515496280945e-05,3.052158,2.9649414000000003,3.1922108000000002,0.4201386506274094,3.052158,2.9646446,3.1837723999999996,0.4201386506274094,4.31,4.25,4.43,0.4242640687119285,0.86728406,0.8663083199999998,0.8682857799999999,0.003617624767096529
slicing,40.0,TOTAL,50,-1,AGGREGATE,0,0,0,0.85916126,0.8577886799999999,0.8607129599999999,0.00534867707011819,0.14382572,0.14361696,0.14403078000000002,0.0007615019541159753,65.814736,63.800134,68.095126,7.845901854192183,27.382921999999997,24.802522,30.303254000000003,10.145176234944248,37.761502,34.798736,41.372564000000004,12.18090637858585,0.90835696,0.90679986,0.9099131600000001,0.005658725593745123
